"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","LUX","Luxembourg","2014","2014",39.8,"D","Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","LUX","Luxembourg","2019","2019",38.4,"D","Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","LUX","Luxembourg","2014","2014",56.4,"D","Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","LUX","Luxembourg","2019","2019",58.5,"D","Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","LUX","Luxembourg","2014","2014",48,"D","Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","LUX","Luxembourg","2019","2019",48.4,"D","Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NLD","Netherlands","2010","2010",42.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NLD","Netherlands","2011","2011",43,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NLD","Netherlands","2012","2012",42.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NLD","Netherlands","2013","2013",41.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NLD","Netherlands","2014","2014",44.5,"B","Break"
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NLD","Netherlands","2015","2015",43.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NLD","Netherlands","2016","2016",45,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NLD","Netherlands","2017","2017",44.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NLD","Netherlands","2018","2018",45.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NLD","Netherlands","2019","2019",43.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NLD","Netherlands","2020","2020",45.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NLD","Netherlands","2021","2021",46.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NLD","Netherlands","2010","2010",53.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NLD","Netherlands","2011","2011",53.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NLD","Netherlands","2012","2012",53.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NLD","Netherlands","2013","2013",50,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NLD","Netherlands","2014","2014",52,"B","Break"
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NLD","Netherlands","2015","2015",51.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NLD","Netherlands","2016","2016",50.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NLD","Netherlands","2017","2017",50.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NLD","Netherlands","2018","2018",51.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NLD","Netherlands","2019","2019",52.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NLD","Netherlands","2020","2020",51.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NLD","Netherlands","2021","2021",50.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2010","2010",48.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2011","2011",48.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2012","2012",47.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2013","2013",45.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2014","2014",48.2,"B","Break"
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2015","2015",47.4,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2016","2016",47.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2017","2017",47.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2018","2018",48.5,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2019","2019",48.4,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2020","2020",48.4,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2021","2021",48.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NOR","Norway","2012","2012",38,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NOR","Norway","2015","2015",37,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NOR","Norway","2019","2019",41,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","NOR","Norway","2022","2022",44,"B","Break"
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NOR","Norway","2012","2012",53,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NOR","Norway","2015","2015",56,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NOR","Norway","2019","2019",56,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","NOR","Norway","2022","2022",59,"B","Break"
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NOR","Norway","2012","2012",46,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NOR","Norway","2015","2015",46,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NOR","Norway","2019","2019",48,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","NOR","Norway","2022","2022",52,"B","Break"
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","POL","Poland","2014","2014",45.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","POL","Poland","2019","2019",48.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","POL","Poland","2014","2014",62.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","POL","Poland","2019","2019",65.1,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","POL","Poland","2014","2014",53.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","POL","Poland","2019","2019",56.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","PRT","Portugal","2014","2014",49.1,"D","Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","PRT","Portugal","2019","2019",49.2,"D","Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","PRT","Portugal","2014","2014",57.1,"D","Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","PRT","Portugal","2019","2019",58.6,"D","Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","PRT","Portugal","2014","2014",52.8,"D","Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","PRT","Portugal","2019","2019",53.5,"D","Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SVK","Slovak Republic","2014","2014",46.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SVK","Slovak Republic","2019","2019",49.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SVK","Slovak Republic","2014","2014",62.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SVK","Slovak Republic","2019","2019",66.8,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SVK","Slovak Republic","2014","2014",54.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SVK","Slovak Republic","2019","2019",57.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ESP","Spain","2011","2011",43.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ESP","Spain","2014","2014",43.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ESP","Spain","2017","2017",45.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ESP","Spain","2020","2020",42.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ESP","Spain","2011","2011",61.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ESP","Spain","2014","2014",59.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ESP","Spain","2017","2017",60.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ESP","Spain","2020","2020",58.1,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ESP","Spain","2011","2011",52.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ESP","Spain","2014","2014",51.5,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ESP","Spain","2017","2017",53,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ESP","Spain","2020","2020",50.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SWE","Sweden","2010","2010",38.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SWE","Sweden","2011","2011",39,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SWE","Sweden","2012","2012",39.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SWE","Sweden","2013","2013",39.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SWE","Sweden","2014","2014",39.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SWE","Sweden","2015","2015",41.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SWE","Sweden","2016","2016",41.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SWE","Sweden","2017","2017",40.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SWE","Sweden","2018","2018",42.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SWE","Sweden","2019","2019",42.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SWE","Sweden","2020","2020",43.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SWE","Sweden","2021","2021",45.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SWE","Sweden","2010","2010",53.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SWE","Sweden","2011","2011",53.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SWE","Sweden","2012","2012",54.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SWE","Sweden","2013","2013",54.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SWE","Sweden","2014","2014",52.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SWE","Sweden","2015","2015",55.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SWE","Sweden","2016","2016",56.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SWE","Sweden","2017","2017",56.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SWE","Sweden","2018","2018",56.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SWE","Sweden","2019","2019",55.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SWE","Sweden","2020","2020",56.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SWE","Sweden","2021","2021",57.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2010","2010",46.4,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2011","2011",46.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2012","2012",47.1,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2013","2013",46.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2014","2014",46.5,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2015","2015",48.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2016","2016",48.8,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2017","2017",48.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2018","2018",49.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2019","2019",49.1,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2020","2020",50,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2021","2021",51.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","CHE","Switzerland","2012","2012",32,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","CHE","Switzerland","2017","2017",33,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","CHE","Switzerland","2012","2012",50.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","CHE","Switzerland","2017","2017",50.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","CHE","Switzerland","2012","2012",41,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","CHE","Switzerland","2017","2017",41.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","TUR","Türkiye","2010","2010",49.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","TUR","Türkiye","2012","2012",51.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","TUR","Türkiye","2014","2014",53.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","TUR","Türkiye","2016","2016",54,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","TUR","Türkiye","2019","2019",55.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","TUR","Türkiye","2010","2010",50.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","TUR","Türkiye","2012","2012",52.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","TUR","Türkiye","2014","2014",53.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","TUR","Türkiye","2016","2016",53.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","TUR","Türkiye","2019","2019",57,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2010","2010",49.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2012","2012",52,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2014","2014",53.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2016","2016",53.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2019","2019",56.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","GBR","United Kingdom","2021","2021",59,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","GBR","United Kingdom","2021","2021",68.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","GBR","United Kingdom","2021","2021",63.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2010","2010",56.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2011","2011",56.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2012","2012",56.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2013","2013",56.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2014","2014",58.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2015","2015",58,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2016","2016",59.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2017","2017",60,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2018","2018",60.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2019","2019",61.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2020","2020",62.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2021","2021",62.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2010","2010",70.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2011","2011",70.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2012","2012",71.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2013","2013",70.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2014","2014",71,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2015","2015",70.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2016","2016",71.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2017","2017",71.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2018","2018",72.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2019","2019",71.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2020","2020",72.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2021","2021",72.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2010","2010",63.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2011","2011",63.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2012","2012",63.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2013","2013",63.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2014","2014",64.4,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2015","2015",64,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2016","2016",65.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2017","2017",65.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2018","2018",66.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2019","2019",66.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2020","2020",67.5,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2021","2021",67.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2010","2010",44.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2011","2011",44.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2012","2012",48.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2013","2013",47.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2014","2014",49.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2015","2015",50.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2016","2016",50.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2017","2017",51.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2018","2018",53.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2019","2019",53.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2020","2020",56.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2021","2021",55,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2010","2010",52.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2011","2011",53.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2012","2012",54.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2013","2013",54.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2014","2014",56.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2015","2015",57.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2016","2016",57.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2017","2017",57.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2018","2018",57.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2019","2019",57.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2020","2020",58.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2021","2021",59.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2010","2010",48.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2011","2011",48.8,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2012","2012",51,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2013","2013",50.8,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2014","2014",52.5,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2015","2015",53.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2016","2016",53.8,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2017","2017",54,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2018","2018",55.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2019","2019",55.4,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2020","2020",57.5,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2021","2021",57.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","CHL","Chile","2015","2015",51.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","CHL","Chile","2021","2021",64.3,"B; D","Break; Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","CHL","Chile","2015","2015",44.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","CHL","Chile","2021","2021",71.3,"B; D","Break; Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","CHL","Chile","2015","2015",48.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","CHL","Chile","2021","2021",67.7,"B; D","Break; Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2010","2010",45.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2012","2012",44.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2014","2014",48.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2016","2016",46,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2018","2018",43.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2020","2020",44.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2022","2022",46.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2010","2010",53.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2012","2012",54.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2014","2014",57.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2016","2016",59.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2018","2018",60.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2020","2020",62.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2022","2022",61,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2010","2010",48.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2012","2012",48.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2014","2014",52,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2016","2016",51.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2018","2018",50.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2020","2020",51.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2022","2022",52.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","IDN","Indonesia","2014","2014",25,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2010","2010",42.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2013","2013",44.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2014","2014",48.3,,
